time_step [s] = stop-time [s] = time [s]	separation [m]	mean speed [m/s]
4.248000e-11	4.225894e-10	2.075835e+02
4.249000e-11	4.225927e-10	2.077194e+02
4.250000e-11	4.226371e-10	2.077976e+02
4.251000e-11	4.225325e-10	2.078259e+02
4.252000e-11	4.226945e-10	2.078072e+02
4.253000e-11	4.227488e-10	2.077276e+02
4.254000e-11	4.228237e-10	2.075538e+02
4.255000e-11	4.228619e-10	2.073065e+02
4.256000e-11	4.229118e-10	2.070424e+02
4.257000e-11	4.228460e-10	2.068321e+02
4.258000e-11	4.229216e-10	2.066627e+02
4.259000e-11	4.229099e-10	2.065547e+02
4.260000e-11	4.228811e-10	2.065246e+02
4.261000e-11	4.228973e-10	2.065658e+02
4.262000e-11	4.230179e-10	2.066757e+02
4.263000e-11	4.230348e-10	2.068311e+02
4.264000e-11	4.228525e-10	2.070544e+02
4.265000e-11	4.228124e-10	2.073141e+02
4.266000e-11	4.227428e-10	2.075874e+02
4.267000e-11	4.228726e-10	2.078545e+02
4.268000e-11	4.228133e-10	2.080858e+02
4.269000e-11	4.229087e-10	2.082442e+02
4.270000e-11	4.228913e-10	2.083223e+02
4.271000e-11	4.228828e-10	2.082896e+02
4.272000e-11	4.229720e-10	2.081799e+02
4.273000e-11	4.229842e-10	2.080299e+02
4.274000e-11	4.229773e-10	2.078438e+02
4.275000e-11	4.230293e-10	2.076426e+02
4.276000e-11	4.231578e-10	2.074558e+02
4.277000e-11	4.231658e-10	2.072548e+02
4.278000e-11	4.231970e-10	2.070579e+02
4.279000e-11	4.232181e-10	2.069009e+02
4.280000e-11	4.231419e-10	2.067788e+02
4.281000e-11	4.231144e-10	2.066911e+02
4.282000e-11	4.230530e-10	2.066046e+02
4.283000e-11	4.229904e-10	2.065253e+02
4.284000e-11	4.228704e-10	2.064436e+02
4.285000e-11	4.228422e-10	2.063425e+02
4.286000e-11	4.228640e-10	2.062133e+02
4.287000e-11	4.227623e-10	2.060718e+02
4.288000e-11	4.226401e-10	2.059222e+02
4.289000e-11	4.225747e-10	2.057837e+02
4.290000e-11	4.225566e-10	2.056784e+02
4.291000e-11	4.225648e-10	2.055880e+02
4.292000e-11	4.224684e-10	2.055082e+02
4.293000e-11	4.225345e-10	2.054454e+02
4.294000e-11	4.224805e-10	2.053931e+02
4.295000e-11	4.224818e-10	2.053171e+02
4.296000e-11	4.224818e-10	2.052155e+02
4.297000e-11	4.225231e-10	2.051116e+02
4.298000e-11	4.225102e-10	2.050135e+02
4.299000e-11	4.225447e-10	2.049151e+02
4.300000e-11	4.226123e-10	2.048559e+02
4.301000e-11	4.227453e-10	2.048843e+02
4.302000e-11	4.227559e-10	2.050150e+02
4.303000e-11	4.229654e-10	2.052709e+02
4.304000e-11	4.229712e-10	2.056192e+02
4.305000e-11	4.230827e-10	2.060386e+02
4.306000e-11	4.229956e-10	2.064584e+02
4.307000e-11	4.230008e-10	2.068313e+02
4.308000e-11	4.230489e-10	2.071475e+02
4.309000e-11	4.230182e-10	2.074339e+02
4.310000e-11	4.231095e-10	2.076495e+02
4.311000e-11	4.231180e-10	2.077897e+02
4.312000e-11	4.230960e-10	2.078445e+02
4.313000e-11	4.232273e-10	2.078232e+02
4.314000e-11	4.230786e-10	2.077177e+02
4.315000e-11	4.230889e-10	2.075307e+02
4.316000e-11	4.230299e-10	2.072706e+02
4.317000e-11	4.230442e-10	2.069547e+02
4.318000e-11	4.230425e-10	2.066155e+02
4.319000e-11	4.230277e-10	2.062769e+02
4.320000e-11	4.230122e-10	2.059393e+02
4.321000e-11	4.230280e-10	2.055936e+02
4.322000e-11	4.230166e-10	2.052265e+02
4.323000e-11	4.229993e-10	2.048453e+02
4.324000e-11	4.230577e-10	2.044860e+02
4.325000e-11	4.230370e-10	2.041915e+02
4.326000e-11	4.229348e-10	2.039733e+02
4.327000e-11	4.229432e-10	2.038172e+02
4.328000e-11	4.229111e-10	2.036985e+02
4.329000e-11	4.227654e-10	2.036235e+02
4.330000e-11	4.226339e-10	2.036028e+02
4.331000e-11	4.226482e-10	2.036252e+02
4.332000e-11	4.226819e-10	2.036757e+02
4.333000e-11	4.228236e-10	2.037876e+02
4.334000e-11	4.228819e-10	2.039388e+02
4.335000e-11	4.228716e-10	2.040924e+02
4.336000e-11	4.229716e-10	2.042707e+02
4.337000e-11	4.229428e-10	2.044772e+02
4.338000e-11	4.228492e-10	2.046876e+02
4.339000e-11	4.227183e-10	2.048703e+02
4.340000e-11	4.227446e-10	2.050362e+02
4.341000e-11	4.227467e-10	2.051583e+02
4.342000e-11	4.227438e-10	2.052384e+02
4.343000e-11	4.227549e-10	2.052683e+02
4.344000e-11	4.226628e-10	2.052568e+02
4.345000e-11	4.226529e-10	2.051815e+02
4.346000e-11	4.224922e-10	2.050742e+02
4.347000e-11	4.224440e-10	2.049287e+02
4.348000e-11	4.224790e-10	2.047699e+02
4.349000e-11	4.224617e-10	2.046108e+02
4.350000e-11	4.222608e-10	2.044695e+02
4.351000e-11	4.222557e-10	2.043538e+02
4.352000e-11	4.223130e-10	2.043076e+02
4.353000e-11	4.223004e-10	2.043426e+02
4.354000e-11	4.223144e-10	2.044445e+02
4.355000e-11	4.223403e-10	2.045910e+02
4.356000e-11	4.224292e-10	2.047680e+02
4.357000e-11	4.224328e-10	2.049948e+02
4.358000e-11	4.225597e-10	2.053005e+02
4.359000e-11	4.226270e-10	2.056443e+02
4.360000e-11	4.226354e-10	2.060031e+02
4.361000e-11	4.226053e-10	2.063428e+02
4.362000e-11	4.227356e-10	2.066487e+02
4.363000e-11	4.226917e-10	2.069113e+02
4.364000e-11	4.227594e-10	2.071196e+02
4.365000e-11	4.227296e-10	2.072534e+02
4.366000e-11	4.227227e-10	2.073365e+02
4.367000e-11	4.227266e-10	2.074164e+02
4.368000e-11	4.227599e-10	2.074744e+02
4.369000e-11	4.228292e-10	2.075039e+02
4.370000e-11	4.229238e-10	2.074953e+02
4.371000e-11	4.230291e-10	2.074651e+02
4.372000e-11	4.230823e-10	2.073985e+02
4.373000e-11	4.231545e-10	2.072861e+02
4.374000e-11	4.231475e-10	2.071399e+02
4.375000e-11	4.231712e-10	2.069648e+02
4.376000e-11	4.231401e-10	2.067709e+02
4.377000e-11	4.232601e-10	2.065539e+02
4.378000e-11	4.232061e-10	2.063191e+02
4.379000e-11	4.231217e-10	2.060448e+02
4.380000e-11	4.231780e-10	2.057542e+02
4.381000e-11	4.231291e-10	2.054517e+02
4.382000e-11	4.230383e-10	2.051391e+02
4.383000e-11	4.230425e-10	2.048271e+02
4.384000e-11	4.230850e-10	2.045677e+02
4.385000e-11	4.230366e-10	2.043739e+02
4.386000e-11	4.230378e-10	2.042394e+02
4.387000e-11	4.230186e-10	2.041831e+02
4.388000e-11	4.229996e-10	2.041867e+02
4.389000e-11	4.230553e-10	2.041977e+02
4.390000e-11	4.230540e-10	2.042545e+02
4.391000e-11	4.231157e-10	2.043901e+02
4.392000e-11	4.231794e-10	2.045814e+02
4.393000e-11	4.233319e-10	2.048632e+02
4.394000e-11	4.233019e-10	2.052496e+02
4.395000e-11	4.233888e-10	2.056731e+02
4.396000e-11	4.235479e-10	2.060221e+02
4.397000e-11	4.234840e-10	2.063149e+02
4.398000e-11	4.235441e-10	2.065295e+02
4.399000e-11	4.235562e-10	2.066685e+02
4.400000e-11	4.235788e-10	2.067225e+02
4.401000e-11	4.235568e-10	2.066901e+02
4.402000e-11	4.235755e-10	2.066099e+02
4.403000e-11	4.236053e-10	2.064909e+02
4.404000e-11	4.235875e-10	2.063659e+02
4.405000e-11	4.236031e-10	2.062427e+02
4.406000e-11	4.237025e-10	2.061182e+02
4.407000e-11	4.237410e-10	2.059763e+02
4.408000e-11	4.237071e-10	2.058761e+02
4.409000e-11	4.237106e-10	2.058369e+02
4.410000e-11	4.235972e-10	2.058174e+02
4.411000e-11	4.235303e-10	2.058289e+02
4.412000e-11	4.235690e-10	2.058472e+02
4.413000e-11	4.234468e-10	2.058384e+02
4.414000e-11	4.233866e-10	2.058212e+02
4.415000e-11	4.234400e-10	2.058450e+02
4.416000e-11	4.233498e-10	2.059135e+02
4.417000e-11	4.233574e-10	2.060116e+02
4.418000e-11	4.232890e-10	2.061385e+02
4.419000e-11	4.233008e-10	2.062916e+02
4.420000e-11	4.234515e-10	2.064565e+02
4.421000e-11	4.234504e-10	2.065941e+02
4.422000e-11	4.232903e-10	2.067048e+02
4.423000e-11	4.231526e-10	2.067692e+02
4.424000e-11	4.232105e-10	2.068260e+02
4.425000e-11	4.232186e-10	2.068474e+02
4.426000e-11	4.232080e-10	2.068567e+02
4.427000e-11	4.231778e-10	2.068673e+02
4.428000e-11	4.231033e-10	2.068576e+02
4.429000e-11	4.230700e-10	2.068586e+02
4.430000e-11	4.229205e-10	2.068598e+02
4.431000e-11	4.228940e-10	2.068723e+02
4.432000e-11	4.227068e-10	2.069001e+02
4.433000e-11	4.227034e-10	2.069422e+02
4.434000e-11	4.226762e-10	2.069892e+02
4.435000e-11	4.227072e-10	2.070390e+02
4.436000e-11	4.226745e-10	2.071014e+02
4.437000e-11	4.225923e-10	2.071293e+02
4.438000e-11	4.225511e-10	2.071343e+02
4.439000e-11	4.225647e-10	2.071144e+02
4.440000e-11	4.226413e-10	2.070895e+02
4.441000e-11	4.226626e-10	2.070753e+02
4.442000e-11	4.227554e-10	2.070840e+02
4.443000e-11	4.227384e-10	2.071176e+02
4.444000e-11	4.227911e-10	2.071734e+02
4.445000e-11	4.229001e-10	2.072753e+02
4.446000e-11	4.229161e-10	2.073590e+02
4.447000e-11	4.229595e-10	2.074317e+02
4.448000e-11	4.231745e-10	2.075384e+02
4.449000e-11	4.232227e-10	2.076757e+02
4.450000e-11	4.232639e-10	2.078395e+02
4.451000e-11	4.233251e-10	2.080386e+02
4.452000e-11	4.234047e-10	2.082584e+02
4.453000e-11	4.233746e-10	2.084419e+02
4.454000e-11	4.234055e-10	2.085772e+02
4.455000e-11	4.233525e-10	2.086859e+02
4.456000e-11	4.234072e-10	2.087531e+02
4.457000e-11	4.234821e-10	2.087582e+02
4.458000e-11	4.236183e-10	2.087681e+02
4.459000e-11	4.236539e-10	2.088129e+02
4.460000e-11	4.236533e-10	2.088913e+02
4.461000e-11	4.236383e-10	2.090020e+02
4.462000e-11	4.237127e-10	2.090979e+02
4.463000e-11	4.237666e-10	2.091985e+02
4.464000e-11	4.238289e-10	2.092372e+02
4.465000e-11	4.236394e-10	2.092462e+02
4.466000e-11	4.236718e-10	2.091965e+02
4.467000e-11	4.237459e-10	2.091004e+02
4.468000e-11	4.237528e-10	2.089796e+02
4.469000e-11	4.237447e-10	2.088331e+02
4.470000e-11	4.238227e-10	2.086639e+02
4.471000e-11	4.238533e-10	2.084997e+02
4.472000e-11	4.238281e-10	2.083247e+02
4.473000e-11	4.239043e-10	2.081387e+02
4.474000e-11	4.238675e-10	2.079567e+02
4.475000e-11	4.238422e-10	2.078020e+02
4.476000e-11	4.238071e-10	2.076669e+02
4.477000e-11	4.236666e-10	2.075409e+02
4.478000e-11	4.236063e-10	2.073633e+02
4.479000e-11	4.235412e-10	2.071255e+02
4.480000e-11	4.233639e-10	2.068612e+02
4.481000e-11	4.233712e-10	2.065824e+02
4.482000e-11	4.231336e-10	2.063133e+02
4.483000e-11	4.230660e-10	2.060898e+02
4.484000e-11	4.229630e-10	2.058886e+02
4.485000e-11	4.230058e-10	2.057225e+02
4.486000e-11	4.229433e-10	2.055756e+02
4.487000e-11	4.228846e-10	2.054876e+02
4.488000e-11	4.229028e-10	2.054930e+02
4.489000e-11	4.228980e-10	2.055774e+02
4.490000e-11	4.228546e-10	2.056916e+02
4.491000e-11	4.227851e-10	2.058064e+02
4.492000e-11	4.226995e-10	2.059031e+02
4.493000e-11	4.226308e-10	2.059955e+02
4.494000e-11	4.225884e-10	2.060830e+02
4.495000e-11	4.225466e-10	2.061529e+02
4.496000e-11	4.226055e-10	2.061988e+02
4.497000e-11	4.226303e-10	2.062422e+02
4.498000e-11	4.227470e-10	2.063027e+02
4.499000e-11	4.227578e-10	2.063953e+02
4.500000e-11	4.227351e-10	2.065019e+02
4.501000e-11	4.226872e-10	2.066244e+02
4.502000e-11	4.226782e-10	2.068111e+02
4.503000e-11	4.227254e-10	2.070330e+02
4.504000e-11	4.227343e-10	2.072259e+02
4.505000e-11	4.227559e-10	2.073752e+02
4.506000e-11	4.227781e-10	2.075278e+02
4.507000e-11	4.226918e-10	2.081516e+02
4.508000e-11	4.225304e-10	2.085492e+02
4.509000e-11	4.225140e-10	2.088293e+02
4.510000e-11	4.225402e-10	2.090219e+02
4.511000e-11	4.225852e-10	2.091997e+02
4.512000e-11	4.226794e-10	2.093405e+02
4.513000e-11	4.226575e-10	2.094364e+02
4.514000e-11	4.226111e-10	2.094462e+02
4.515000e-11	4.223361e-10	2.097399e+02
4.516000e-11	4.221387e-10	2.095589e+02
4.517000e-11	4.221288e-10	2.094316e+02
4.518000e-11	4.219138e-10	2.092235e+02
4.519000e-11	4.219428e-10	2.090584e+02
4.520000e-11	4.219951e-10	2.089738e+02
4.521000e-11	4.219476e-10	2.089437e+02
4.522000e-11	4.219439e-10	2.089545e+02
4.523000e-11	4.219358e-10	2.090156e+02
4.524000e-11	4.219533e-10	2.090876e+02
4.525000e-11	4.220162e-10	2.091543e+02
4.526000e-11	4.220747e-10	2.091085e+02
4.527000e-11	4.221399e-10	2.090478e+02
4.528000e-11	4.221845e-10	2.089011e+02
4.529000e-11	4.221730e-10	2.086822e+02
4.530000e-11	4.221914e-10	2.083684e+02
4.531000e-11	4.221925e-10	2.079864e+02
4.532000e-11	4.221846e-10	2.076420e+02
4.533000e-11	4.222031e-10	2.073523e+02
4.534000e-11	4.221444e-10	2.071128e+02
4.535000e-11	4.222133e-10	2.069435e+02
4.536000e-11	4.223052e-10	2.068540e+02
4.537000e-11	4.223408e-10	2.068387e+02
4.538000e-11	4.222975e-10	2.068470e+02
4.539000e-11	4.223736e-10	2.068562e+02
4.540000e-11	4.223342e-10	2.068430e+02
4.541000e-11	4.224522e-10	2.068163e+02
4.542000e-11	4.224966e-10	2.067966e+02
4.543000e-11	4.224685e-10	2.067890e+02
4.544000e-11	4.224778e-10	2.068306e+02
4.545000e-11	4.225659e-10	2.069529e+02
4.546000e-11	4.225659e-10	2.071707e+02
4.547000e-11	4.225425e-10	2.074737e+02
4.548000e-11	4.226277e-10	2.078027e+02
4.549000e-11	4.226414e-10	2.081619e+02
4.550000e-11	4.227489e-10	2.085337e+02
4.551000e-11	4.227678e-10	2.089152e+02
4.552000e-11	4.228572e-10	2.092632e+02
4.553000e-11	4.230003e-10	2.095394e+02
4.554000e-11	4.229386e-10	2.097961e+02
4.555000e-11	4.230677e-10	2.100359e+02
4.556000e-11	4.230924e-10	2.102112e+02
4.557000e-11	4.230387e-10	2.103268e+02
4.558000e-11	4.227750e-10	2.103802e+02
4.559000e-11	4.227480e-10	2.103609e+02
4.560000e-11	4.228304e-10	2.102576e+02
4.561000e-11	4.229629e-10	2.100715e+02
4.562000e-11	4.228419e-10	2.098535e+02
4.563000e-11	4.227804e-10	2.096282e+02
4.564000e-11	4.226397e-10	2.094388e+02
4.565000e-11	4.226456e-10	2.092794e+02
4.566000e-11	4.226883e-10	2.091382e+02
4.567000e-11	4.225231e-10	2.089814e+02
4.568000e-11	4.222695e-10	2.088229e+02
4.569000e-11	4.221064e-10	2.086705e+02
4.570000e-11	4.220905e-10	2.085173e+02
4.571000e-11	4.220798e-10	2.083641e+02
4.572000e-11	4.220245e-10	2.081928e+02
4.573000e-11	4.219508e-10	2.080090e+02
4.574000e-11	4.219318e-10	2.078157e+02
4.575000e-11	4.219106e-10	2.076531e+02
4.576000e-11	4.218732e-10	2.075360e+02
4.577000e-11	4.220122e-10	2.074717e+02
4.578000e-11	4.219538e-10	2.074881e+02
4.579000e-11	4.217739e-10	2.075805e+02
4.580000e-11	4.217813e-10	2.077005e+02
4.581000e-11	4.220300e-10	2.078655e+02
4.582000e-11	4.218167e-10	2.079868e+02
4.583000e-11	4.217986e-10	2.080652e+02
4.584000e-11	4.219094e-10	2.081187e+02
4.585000e-11	4.219531e-10	2.081409e+02
4.586000e-11	4.219541e-10	2.082119e+02
4.587000e-11	4.219677e-10	2.083355e+02
4.588000e-11	4.219401e-10	2.084331e+02
4.589000e-11	4.218830e-10	2.085032e+02
4.590000e-11	4.219051e-10	2.085732e+02
4.591000e-11	4.219380e-10	2.086528e+02
4.592000e-11	4.218948e-10	2.087308e+02
4.593000e-11	4.217447e-10	2.088373e+02
4.594000e-11	4.217267e-10	2.089360e+02
4.595000e-11	4.218717e-10	2.090429e+02
4.596000e-11	4.218888e-10	2.091219e+02
4.597000e-11	4.219285e-10	2.091038e+02
4.598000e-11	4.220805e-10	2.090587e+02
4.599000e-11	4.221537e-10	2.090523e+02
4.600000e-11	4.222236e-10	2.091224e+02
4.601000e-11	4.221469e-10	2.092637e+02
4.602000e-11	4.221296e-10	2.094747e+02
4.603000e-11	4.221188e-10	2.096837e+02
4.604000e-11	4.221342e-10	2.098935e+02
4.605000e-11	4.220989e-10	2.100469e+02
4.606000e-11	4.222322e-10	2.101251e+02
4.607000e-11	4.221430e-10	2.101187e+02
4.608000e-11	4.221345e-10	2.100925e+02
4.609000e-11	4.221198e-10	2.101060e+02
4.610000e-11	4.221369e-10	2.102408e+02
4.611000e-11	4.221447e-10	2.104594e+02
4.612000e-11	4.222105e-10	2.106378e+02
4.613000e-11	4.222801e-10	2.106864e+02
4.614000e-11	4.222874e-10	2.106526e+02
4.615000e-11	4.222287e-10	2.105893e+02
4.616000e-11	4.222481e-10	2.104684e+02
4.617000e-11	4.222290e-10	2.102941e+02
4.618000e-11	4.224462e-10	2.100725e+02
4.619000e-11	4.224102e-10	2.098454e+02
4.620000e-11	4.225249e-10	2.096347e+02
4.621000e-11	4.224302e-10	2.094160e+02
4.622000e-11	4.224014e-10	2.092182e+02
4.623000e-11	4.223464e-10	2.090758e+02
4.624000e-11	4.224219e-10	2.090261e+02
4.625000e-11	4.224193e-10	2.091043e+02
4.626000e-11	4.223293e-10	2.092719e+02
4.627000e-11	4.223961e-10	2.095037e+02
4.628000e-11	4.223407e-10	2.098202e+02
4.629000e-11	4.223415e-10	2.101812e+02
4.630000e-11	4.223052e-10	2.105344e+02
4.631000e-11	4.224103e-10	2.108728e+02
4.632000e-11	4.223962e-10	2.111309e+02
4.633000e-11	4.224851e-10	2.113505e+02
4.634000e-11	4.225034e-10	2.115240e+02
4.635000e-11	4.224888e-10	2.116616e+02
4.636000e-11	4.224132e-10	2.117658e+02
4.637000e-11	4.223542e-10	2.118309e+02
4.638000e-11	4.223719e-10	2.118147e+02
4.639000e-11	4.223892e-10	2.117313e+02
4.640000e-11	4.223164e-10	2.116143e+02
4.641000e-11	4.221946e-10	2.114694e+02
4.642000e-11	4.221902e-10	2.113223e+02
4.643000e-11	4.222630e-10	2.112128e+02
4.644000e-11	4.222681e-10	2.111595e+02
4.645000e-11	4.222173e-10	2.111389e+02
4.646000e-11	4.221519e-10	2.111538e+02
4.647000e-11	4.221897e-10	2.112161e+02
4.648000e-11	4.222251e-10	2.113041e+02
4.649000e-11	4.221707e-10	2.114103e+02
4.650000e-11	4.220386e-10	2.115550e+02
4.651000e-11	4.219206e-10	2.117440e+02
4.652000e-11	4.220542e-10	2.119904e+02
4.653000e-11	4.220608e-10	2.122137e+02
4.654000e-11	4.220988e-10	2.124173e+02
4.655000e-11	4.222485e-10	2.125719e+02
4.656000e-11	4.223762e-10	2.126161e+02
4.657000e-11	4.223613e-10	2.125807e+02
4.658000e-11	4.223707e-10	2.124470e+02
4.659000e-11	4.223589e-10	2.122162e+02
4.660000e-11	4.223942e-10	2.119171e+02
4.661000e-11	4.224033e-10	2.115814e+02
4.662000e-11	4.223765e-10	2.112431e+02
4.663000e-11	4.224649e-10	2.109218e+02
4.664000e-11	4.224080e-10	2.106094e+02
4.665000e-11	4.224419e-10	2.103490e+02
4.666000e-11	4.225096e-10	2.101862e+02
4.667000e-11	4.224764e-10	2.100723e+02
4.668000e-11	4.223409e-10	2.099507e+02
4.669000e-11	4.223472e-10	2.097776e+02
4.670000e-11	4.222517e-10	2.095767e+02
4.671000e-11	4.222260e-10	2.093697e+02
4.672000e-11	4.222364e-10	2.091666e+02
4.673000e-11	4.222930e-10	2.089812e+02
4.674000e-11	4.224629e-10	2.088874e+02
4.675000e-11	4.223952e-10	2.088816e+02
4.676000e-11	4.224129e-10	2.089843e+02
4.677000e-11	4.223190e-10	2.091191e+02
4.678000e-11	4.222145e-10	2.092630e+02
4.679000e-11	4.222411e-10	2.093375e+02
4.680000e-11	4.224694e-10	2.093892e+02
4.681000e-11	4.223481e-10	2.094331e+02
4.682000e-11	4.222907e-10	2.094792e+02
4.683000e-11	4.224448e-10	2.094979e+02
4.684000e-11	4.224981e-10	2.094593e+02
4.685000e-11	4.225324e-10	2.094173e+02
4.686000e-11	4.224030e-10	2.093818e+02
4.687000e-11	4.224729e-10	2.093612e+02
4.688000e-11	4.226188e-10	2.093851e+02
4.689000e-11	4.225621e-10	2.094317e+02
4.690000e-11	4.225734e-10	2.095498e+02
4.691000e-11	4.224594e-10	2.097172e+02
4.692000e-11	4.225530e-10	2.099370e+02
4.693000e-11	4.226675e-10	2.101582e+02
4.694000e-11	4.227768e-10	2.103425e+02
4.695000e-11	4.227557e-10	2.105002e+02
4.696000e-11	4.227318e-10	2.105853e+02
4.697000e-11	4.226585e-10	2.105950e+02
4.698000e-11	4.226967e-10	2.105619e+02
4.699000e-11	4.225777e-10	2.105072e+02
4.700000e-11	4.226180e-10	2.104380e+02
4.701000e-11	4.225606e-10	2.103231e+02
4.702000e-11	4.225696e-10	2.101740e+02
4.703000e-11	4.223466e-10	2.100002e+02
4.704000e-11	4.222905e-10	2.097880e+02
4.705000e-11	4.222594e-10	2.095179e+02
4.706000e-11	4.221276e-10	2.092759e+02
4.707000e-11	4.221100e-10	2.090793e+02
4.708000e-11	4.221435e-10	2.088862e+02
4.709000e-11	4.220552e-10	2.086533e+02
4.710000e-11	4.220850e-10	2.084771e+02
4.711000e-11	4.219800e-10	2.084072e+02
4.712000e-11	4.218980e-10	2.084158e+02
4.713000e-11	4.218960e-10	2.084548e+02
4.714000e-11	4.218978e-10	2.085257e+02
4.715000e-11	4.219358e-10	2.085735e+02
4.716000e-11	4.219450e-10	2.086222e+02
4.717000e-11	4.220112e-10	2.086880e+02
4.718000e-11	4.222078e-10	2.087511e+02
4.719000e-11	4.221893e-10	2.087892e+02
4.720000e-11	4.221376e-10	2.088034e+02
4.721000e-11	4.220468e-10	2.088335e+02
4.722000e-11	4.222138e-10	2.088781e+02
4.723000e-11	4.222369e-10	2.089641e+02
4.724000e-11	4.223585e-10	2.090499e+02
4.725000e-11	4.223906e-10	2.091621e+02
4.726000e-11	4.221682e-10	2.093273e+02
4.727000e-11	4.222197e-10	2.095298e+02
4.728000e-11	4.222794e-10	2.097520e+02
4.729000e-11	4.221450e-10	2.099725e+02
4.730000e-11	4.221387e-10	2.101591e+02
4.731000e-11	4.221660e-10	2.102785e+02
4.732000e-11	4.221436e-10	2.103681e+02
4.733000e-11	4.221463e-10	2.104148e+02
4.734000e-11	4.221739e-10	2.103768e+02
4.735000e-11	4.221012e-10	2.102574e+02
4.736000e-11	4.221002e-10	2.100477e+02
4.737000e-11	4.220208e-10	2.097556e+02
4.738000e-11	4.222547e-10	2.093743e+02
4.739000e-11	4.223210e-10	2.089774e+02
4.740000e-11	4.223292e-10	2.085885e+02
4.741000e-11	4.223153e-10	2.081984e+02
4.742000e-11	4.221958e-10	2.078687e+02
4.743000e-11	4.221614e-10	2.075878e+02
4.744000e-11	4.221811e-10	2.073513e+02
4.745000e-11	4.222929e-10	2.071491e+02
4.746000e-11	4.222799e-10	2.069952e+02
4.747000e-11	4.222282e-10	2.069809e+02
4.748000e-11	4.223045e-10	2.071584e+02
4.749000e-11	4.223123e-10	2.074406e+02
4.750000e-11	4.223892e-10	2.077554e+02
4.751000e-11	4.224492e-10	2.080824e+02
4.752000e-11	4.224707e-10	2.084002e+02
4.753000e-11	4.225176e-10	2.086882e+02
4.754000e-11	4.226334e-10	2.089733e+02
4.755000e-11	4.227318e-10	2.092401e+02
4.756000e-11	4.227371e-10	2.093999e+02
4.757000e-11	4.228517e-10	2.095280e+02
4.758000e-11	4.228634e-10	2.096259e+02
4.759000e-11	4.228377e-10	2.096750e+02
4.760000e-11	4.228692e-10	2.096775e+02
4.761000e-11	4.229130e-10	2.096681e+02
4.762000e-11	4.227641e-10	2.096449e+02
4.763000e-11	4.228037e-10	2.096483e+02
4.764000e-11	4.228901e-10	2.096704e+02
4.765000e-11	4.229915e-10	2.096890e+02
4.766000e-11	4.229667e-10	2.096558e+02
4.767000e-11	4.228702e-10	2.096087e+02
4.768000e-11	4.228294e-10	2.095622e+02
4.769000e-11	4.228451e-10	2.095070e+02
4.770000e-11	4.226904e-10	2.094579e+02
4.771000e-11	4.226886e-10	2.094097e+02
4.772000e-11	4.228213e-10	2.093279e+02
4.773000e-11	4.228548e-10	2.091930e+02
4.774000e-11	4.229931e-10	2.090163e+02
4.775000e-11	4.229069e-10	2.087960e+02
4.776000e-11	4.228780e-10	2.085745e+02
4.777000e-11	4.229349e-10	2.083964e+02
4.778000e-11	4.228738e-10	2.082493e+02
4.779000e-11	4.228023e-10	2.081437e+02
4.780000e-11	4.227023e-10	2.080750e+02
4.781000e-11	4.228084e-10	2.080227e+02
4.782000e-11	4.227590e-10	2.079694e+02
4.783000e-11	4.226138e-10	2.078904e+02
4.784000e-11	4.226375e-10	2.077974e+02
4.785000e-11	4.225102e-10	2.076510e+02
4.786000e-11	4.223889e-10	2.074896e+02
4.787000e-11	4.224503e-10	2.073090e+02
4.788000e-11	4.223681e-10	2.070900e+02
4.789000e-11	4.224064e-10	2.068483e+02
4.790000e-11	4.222986e-10	2.065930e+02
4.791000e-11	4.223206e-10	2.063705e+02
4.792000e-11	4.223017e-10	2.061659e+02
4.793000e-11	4.223665e-10	2.059933e+02
4.794000e-11	4.223411e-10	2.058623e+02
4.795000e-11	4.223950e-10	2.058129e+02
4.796000e-11	4.223337e-10	2.057843e+02
4.797000e-11	4.223076e-10	2.057636e+02
4.798000e-11	4.223247e-10	2.057565e+02
4.799000e-11	4.221762e-10	2.057449e+02
4.800000e-11	4.222955e-10	2.057456e+02
4.801000e-11	4.222291e-10	2.057969e+02
4.802000e-11	4.222272e-10	2.059233e+02
4.803000e-11	4.223461e-10	2.061244e+02
4.804000e-11	4.223256e-10	2.063809e+02
4.805000e-11	4.224176e-10	2.066874e+02
4.806000e-11	4.226791e-10	2.069835e+02
4.807000e-11	4.227451e-10	2.072419e+02
4.808000e-11	4.228432e-10	2.074771e+02
4.809000e-11	4.228208e-10	2.076871e+02
4.810000e-11	4.227705e-10	2.079103e+02
4.811000e-11	4.229258e-10	2.081785e+02
4.812000e-11	4.229875e-10	2.084773e+02
4.813000e-11	4.230981e-10	2.087896e+02
4.814000e-11	4.231037e-10	2.090768e+02
4.815000e-11	4.231355e-10	2.092907e+02
4.816000e-11	4.231852e-10	2.093947e+02
4.817000e-11	4.231700e-10	2.094438e+02
4.818000e-11	4.231008e-10	2.094123e+02
4.819000e-11	4.230217e-10	2.092900e+02
4.820000e-11	4.230547e-10	2.091578e+02
4.821000e-11	4.230597e-10	2.090476e+02
4.822000e-11	4.231177e-10	2.089647e+02
4.823000e-11	4.231321e-10	2.089880e+02
4.824000e-11	4.231876e-10	2.090545e+02
4.825000e-11	4.232223e-10	2.091577e+02
4.826000e-11	4.232153e-10	2.092813e+02
4.827000e-11	4.231115e-10	2.094290e+02
4.828000e-11	4.231422e-10	2.095724e+02
